page_title,election_cycle,total_revisions,unique_editors,net_size_change,minor_edits,anonymous_edits,bot_edits,first_edit,last_edit,office,state,district,party,pvi,pvi_numeric,candidate_was_incumbent,candidate_won_election,vote_percentage,election_type,editing_span_days
Mike_Pence,2008,160,99,6262.0,27,69,0,2006-11-08 22:26:49+00:00,2008-11-03 01:04:22+00:00,House,Indiana,Indiana 6,Republican,,,True,True,63.9,general,725
Melissa_Hart_(politician),2008,159,86,1735.0,16,62,1,2006-11-08 05:02:23+00:00,2008-10-24 01:50:46+00:00,House,Pennsylvania,Pennsylvania 4,Republican,,,False,False,44.1,general,715
Tim_Walz,2008,159,74,8480.0,30,32,0,2006-11-08 06:00:27+00:00,2008-11-03 17:49:48+00:00,House,Minnesota,Minnesota 1,DFL,,,True,True,62.5,general,726
Diane_Watson,2008,158,83,4374.0,22,58,3,2006-11-12 20:57:28+00:00,2008-11-02 18:05:15+00:00,House,California,California 33,Democratic,,,True,True,87.6,general,720
John_Yarmuth,2008,158,75,6228.0,27,39,0,2006-11-08 00:33:52+00:00,2008-10-25 15:00:49+00:00,House,Kentucky,Kentucky 3,Democratic,,,True,True,59.4,general,717
Jason_Altmire,2008,157,77,5519.0,50,29,0,2006-11-08 04:52:25+00:00,2008-10-18 16:21:07+00:00,House,Pennsylvania,Pennsylvania 4,Democratic,,,True,True,55.9,general,710
Jeff_Merkley,2008,155,48,15542.0,18,29,1,2006-11-13 20:41:51+00:00,2008-11-04 02:02:29+00:00,Senate,Oregon,,Democratic,,,False,True,48.9,general,721
Mark_Pryor,2008,153,112,6877.0,28,40,2,2006-11-09 19:06:24+00:00,2008-10-18 16:41:58+00:00,Senate,Arkansas,,Democratic,,,False,True,79.5,general,708
Adam_Putnam,2008,151,88,6951.0,28,73,2,2006-11-17 01:59:12+00:00,2008-10-30 03:35:43+00:00,House,Florida,Florida 12,Republican,,,True,True,57.5,general,713
Mark_Souder,2008,151,92,5015.0,27,70,0,2006-11-10 04:24:26+00:00,2008-11-03 03:46:56+00:00,House,Indiana,Indiana 3,Republican,,,True,True,55.0,general,723
Steve_Scalise,2008,151,49,5275.0,20,16,1,2006-11-17 05:16:27+00:00,2008-11-03 18:15:03+00:00,House,Louisiana,Louisiana 1,Republican,,,False,True,75.13,special,717
Melissa_Bean,2008,148,71,597.0,31,28,0,2006-11-10 04:08:28+00:00,2008-10-20 02:20:20+00:00,House,Illinois,Illinois 8,Democratic,,,True,True,60.7,general,709
Baron_Hill_(politician),2008,146,84,4934.0,16,60,0,2006-11-08 16:37:00+00:00,2008-11-02 22:59:55+00:00,House,Indiana,Indiana 9,Democratic,,,True,True,57.8,general,725
Jim_Oberweis,2008,146,69,5571.0,34,45,2,2006-12-12 19:07:18+00:00,2008-10-31 16:50:07+00:00,House,Illinois,Illinois 14,Republican,,,False,False,47.47,special,688
Jim_Gerlach,2008,145,74,5538.0,21,43,0,2006-11-08 12:16:54+00:00,2008-10-18 16:32:43+00:00,House,Pennsylvania,Pennsylvania 6,Republican,,,True,True,52.1,general,710
Tom_Udall,2008,145,90,4775.0,34,34,1,2006-11-10 18:48:19+00:00,2008-11-04 17:45:51+00:00,Senate,New Mexico,,Democratic,,,False,True,61.3,general,724
Judy_Biggert,2008,144,73,19548.0,40,34,3,2006-11-12 21:00:46+00:00,2008-10-28 21:10:57+00:00,House,Illinois,Illinois 13,Republican,,,True,True,53.6,general,716
Kay_Hagan,2008,144,79,7889.0,29,46,1,2006-11-29 02:11:04+00:00,2008-11-04 00:40:01+00:00,Senate,North Carolina,,Democratic,,,False,True,52.7,general,705
Randy_Kuhl,2008,144,75,5830.0,27,46,3,2006-11-08 11:29:36+00:00,2008-11-04 17:49:01+00:00,House,New York,New York 29,Republican,,,True,False,49.0,general,727
Jeff_Flake,2008,143,97,8533.0,51,43,0,2006-11-08 04:50:23+00:00,2008-11-03 21:26:22+00:00,House,Arizona,Arizona 6,Republican,R+12,12.0,True,True,62.5,general,726
Jim_Risch,2008,142,72,2937.0,33,49,2,2006-11-08 04:16:01+00:00,2008-10-15 11:03:35+00:00,Senate,Idaho,,Republican,,,False,True,57.7,general,707
Jack_Reed_(Rhode_Island_politician),2008,140,98,9623.0,26,39,0,2006-11-22 09:43:52+00:00,2008-10-18 16:19:15+00:00,Senate,Rhode Island,,Democratic,,,False,True,73.4,general,696
Thelma_Drake,2008,139,67,2730.0,21,37,2,2006-11-08 15:20:31+00:00,2008-11-02 01:39:21+00:00,House,Virginia,Virginia 2,Republican,,,True,False,47.5,general,724
Vern_Buchanan,2008,139,75,10377.0,27,46,0,2006-11-08 22:25:05+00:00,2008-10-20 16:31:39+00:00,House,Florida,Florida 13,Republican,,,True,True,55.5,general,711
Jim_Clyburn,2008,138,95,7080.0,22,48,0,2006-11-08 12:50:54+00:00,2008-10-30 18:49:47+00:00,House,South Carolina,South Carolina 6,Democratic,,,True,True,67.5,general,722
Mike_Enzi,2008,138,94,10980.0,35,30,1,2006-11-20 16:10:55+00:00,2008-11-02 16:32:52+00:00,Senate,Wyoming,,Republican,,,False,True,75.6,general,713
Donna_Edwards,2008,137,70,7123.0,30,32,1,2006-11-21 15:19:00+00:00,2008-10-30 03:29:17+00:00,House,Maryland,Maryland 4,Democratic,,,False,True,80.54,special,708
Hank_Johnson,2008,137,78,8001.0,23,58,0,2006-11-08 06:52:06+00:00,2008-10-18 15:36:53+00:00,House,Georgia,Georgia 4,Democratic,,,True,True,99.9,general,710
Brian_Bilbray,2008,136,85,4617.0,30,61,1,2006-11-08 04:40:22+00:00,2008-10-31 04:47:38+00:00,House,California,California 50,Republican,,,True,True,50.3,general,723
Frank_Wolf_(politician),2008,136,79,10304.0,26,44,0,2006-11-09 12:04:48+00:00,2008-10-30 18:56:45+00:00,House,Virginia,Virginia 10,Republican,,,True,True,58.8,general,721
Joe_Barton,2008,134,100,3641.0,32,38,0,2006-11-09 05:09:04+00:00,2008-10-28 18:30:25+00:00,House,Texas,Texas 6,Republican,,,True,True,62.0,general,719
Steve_Driehaus,2008,134,14,22611.0,2,4,0,2007-01-31 05:40:52+00:00,2008-10-29 05:19:53+00:00,House,Ohio,Ohio 1,Democratic,,,False,True,52.4,general,636
Jim_Marshall_(Georgia_politician),2008,133,71,4679.0,34,28,0,2006-11-10 03:10:04+00:00,2008-10-19 18:31:37+00:00,House,Georgia,Georgia 8,Democratic,,,True,True,57.2,general,709
Barbara_Lee,2008,132,91,7779.0,44,25,1,2006-11-12 20:56:09+00:00,2008-10-20 02:22:14+00:00,House,California,California 9,Democratic,,,True,True,86.1,general,707
Joe_Knollenberg,2008,132,74,6876.0,29,28,0,2006-11-11 05:51:37+00:00,2008-10-30 00:31:27+00:00,House,Michigan,Michigan 9,Republican,,,True,False,42.6,general,718
Mark_Begich,2008,132,64,6486.0,24,40,0,2006-11-14 05:16:14+00:00,2008-11-04 22:31:59+00:00,Senate,Alaska,,Democratic,,,False,True,47.8,general,721
Paul_Broun,2008,130,69,5903.0,25,35,1,2007-07-18 03:42:47+00:00,2008-10-19 22:38:16+00:00,House,Georgia,Georgia 10,Republican,,,True,True,60.7,general,459
Chris_Van_Hollen,2008,129,82,1440.0,24,37,2,2006-11-11 03:18:12+00:00,2008-10-25 01:18:01+00:00,House,Maryland,Maryland 8,Democratic,,,True,True,75.1,general,713
John_Shadegg,2008,129,73,13094.0,24,30,3,2006-11-09 02:56:32+00:00,2008-10-31 15:07:25+00:00,House,Arizona,Arizona 3,Republican,R+6,6.0,True,True,54.1,general,722
Scott_Boman,2008,127,29,16294.0,49,22,0,2007-07-31 02:39:24+00:00,2008-11-04 05:19:56+00:00,Senate,Michigan,,Libertarian,,,False,False,1.6,general,462
Dennis_Moore_(politician),2008,126,66,4905.0,20,34,0,2006-11-10 13:53:05+00:00,2008-10-18 14:26:05+00:00,House,Kansas,Kansas 3,Democratic,,,True,True,56.4,general,708
Mike_Sodrel,2008,126,71,1783.0,16,59,0,2006-11-08 05:59:40+00:00,2008-11-01 07:03:43+00:00,House,Indiana,Indiana 9,Republican,,,False,False,38.4,general,724
Rob_Andrews,2008,126,73,7081.0,29,31,0,2006-11-11 19:05:18+00:00,2008-11-04 18:47:25+00:00,House,New Jersey,New Jersey 1,Democratic,,,True,True,72.4,general,723
Brad_Ellsworth,2008,124,79,5790.0,23,36,1,2006-11-08 01:30:28+00:00,2008-10-18 13:42:23+00:00,House,Indiana,Indiana 8,Democratic,,,True,True,64.7,general,710
Peter_Welch,2008,124,64,9609.0,27,28,0,2006-11-08 05:46:10+00:00,2008-10-18 13:57:27+00:00,House,Vermont,Vermont at-large,Democratic & Republican,,,True,True,83.2,general,710
Deborah_Honeycutt,2008,123,39,-371.0,21,52,0,2008-04-10 03:01:08+00:00,2008-11-02 20:21:52+00:00,House,Georgia,Georgia 13,Republican,,,False,False,31.0,general,206
Pete_Olson,2008,122,23,15939.0,10,9,0,2008-04-09 00:32:19+00:00,2008-10-30 15:43:36+00:00,House,Texas,Texas 22,Republican,,,False,True,52.4,general,204
Anna_Eshoo,2008,121,66,2392.0,28,29,0,2006-11-08 21:20:23+00:00,2008-11-03 04:41:58+00:00,House,California,California 14,Democratic,,,True,True,69.8,general,725
Mike_Johanns,2008,121,80,4251.0,18,55,0,2006-11-20 00:50:01+00:00,2008-11-03 14:44:55+00:00,Senate,Nebraska,,Republican,,,False,True,57.5,general,714
Gene_Green,2008,120,58,2572.0,22,40,0,2006-11-12 21:09:06+00:00,2008-10-19 22:39:20+00:00,House,Texas,Texas 29,Democratic,,,True,True,74.6,general,707
Earl_Blumenauer,2008,119,64,10882.0,42,29,0,2006-11-09 00:25:27+00:00,2008-10-22 00:50:23+00:00,House,Oregon,Oregon 3,Democratic,,,True,True,74.5,general,713
Joe_Baca,2008,119,72,6125.0,22,41,1,2006-11-09 18:37:41+00:00,2008-11-03 04:59:00+00:00,House,California,California 43,Democratic,,,True,True,69.2,general,724
Mary_Jo_Kilroy,2008,118,48,8138.0,13,34,1,2006-11-08 09:54:44+00:00,2008-10-31 02:56:50+00:00,House,Ohio,Ohio 15,Democratic,,,False,True,45.9,general,722
Paul_Hodes,2008,118,76,4490.0,23,32,0,2006-11-08 03:30:20+00:00,2008-10-20 07:33:23+00:00,House,New Hampshire,New Hampshire 2,Democratic,,,True,True,56.4,general,712
Andrew_Rice,2008,117,51,4629.0,16,40,0,2007-04-28 02:44:20+00:00,2008-11-04 02:42:50+00:00,Senate,Oklahoma,,Democratic,,,False,False,39.2,general,555
Gene_Taylor_(Mississippi_politician),2008,117,74,7935.0,29,31,2,2006-11-10 16:46:11+00:00,2008-11-02 04:36:45+00:00,House,Mississippi,Mississippi 4,Democratic,,,True,True,74.5,general,722
Joe_Courtney_(politician),2008,117,66,2530.0,21,31,1,2006-11-08 17:46:47+00:00,2008-10-22 20:58:18+00:00,House,Connecticut,Connecticut 2,Democratic,,,True,True,65.7,general,714
John_Culberson,2008,117,66,2275.0,14,38,1,2006-11-08 14:31:13+00:00,2008-10-31 16:04:57+00:00,House,Texas,Texas 7,Republican,,,True,True,55.9,general,723
Rick_Noriega,2008,117,59,9924.0,20,37,0,2007-03-17 06:44:51+00:00,2008-11-02 19:01:49+00:00,Senate,Texas,,Democratic,,,False,False,42.8,general,596
Connie_Mack_IV,2008,116,81,4564.0,18,53,0,2006-11-10 02:34:09+00:00,2008-10-28 18:13:25+00:00,House,Florida,Florida 14,Republican,,,True,True,59.4,general,718
Jan_Schakowsky,2008,115,62,3683.0,20,28,1,2006-11-09 07:18:54+00:00,2008-11-04 12:38:35+00:00,House,Illinois,Illinois 9,Democratic,,,True,True,74.7,general,726
Bob_Goodlatte,2008,114,61,6755.0,15,30,0,2006-11-13 01:29:45+00:00,2008-10-30 09:29:14+00:00,House,Virginia,Virginia 6,Republican,,,True,True,61.6,general,717
Bruce_Lunsford,2008,114,57,10766.0,19,31,0,2007-01-29 16:45:15+00:00,2008-11-03 11:52:53+00:00,Senate,Kentucky,,Democratic,,,False,False,47.0,general,643
Tammy_Baldwin,2008,114,74,3469.0,24,29,0,2006-11-09 04:56:44+00:00,2008-10-20 02:20:17+00:00,House,Wisconsin,Wisconsin 2,Democratic,,,True,True,69.3,general,710
Daniel_Davis_(actor),2008,113,75,1705.0,36,35,3,2006-11-11 01:44:29+00:00,2008-10-24 23:56:35+00:00,House,Illinois,Illinois 19,Democratic,,,False,False,33.4,general,713
Ginny_Brown-Waite,2008,113,68,6830.0,27,36,0,2006-11-08 05:19:57+00:00,2008-10-29 00:41:30+00:00,House,Florida,Florida 5,Republican,,,True,True,61.2,general,720
Mike_Castle,2008,113,59,10219.0,32,15,1,2006-11-09 02:31:48+00:00,2008-11-02 09:13:51+00:00,House,Delaware,Delaware at-large,Republican,,,True,True,61.1,general,724
Phil_Gingrey,2008,113,70,3454.0,25,42,0,2006-11-16 01:37:25+00:00,2008-10-25 09:25:14+00:00,House,Georgia,Georgia 11,Republican,,,True,True,68.2,general,709
Gary_Ackerman,2008,111,69,3861.0,28,24,2,2006-11-08 18:22:25+00:00,2008-10-19 03:51:37+00:00,House,New York,New York 5,Democratic,,,True,True,70.7,general,710
Gary_Trauner,2008,111,42,3810.0,33,13,0,2006-11-08 10:08:06+00:00,2008-10-29 19:26:36+00:00,House,Wyoming,Wyoming at-large,Democratic,,,False,False,42.8,general,721
Ike_Skelton,2008,111,72,1910.0,30,29,3,2006-11-08 19:50:46+00:00,2008-10-30 01:19:25+00:00,House,Missouri,Missouri 4,Democratic,,,True,True,65.9,general,721
Mike_Simpson,2008,111,41,3786.0,17,11,1,2006-11-09 04:01:11+00:00,2008-10-18 16:32:45+00:00,House,Idaho,Idaho 2,Republican,,,True,True,71.0,general,709
Tim_Ryan_(Ohio_politician),2008,111,61,4669.0,27,22,0,2006-11-08 21:54:56+00:00,2008-10-24 01:16:40+00:00,House,Ohio,Ohio 17,Democratic,,,True,True,78.2,general,715
Ted_Poe,2008,110,70,7648.0,27,33,1,2006-11-08 14:22:09+00:00,2008-10-18 14:52:44+00:00,House,Texas,Texas 2,Republican,,,True,True,88.9,general,710
Tim_Bishop,2008,110,70,2526.0,20,35,0,2006-11-11 03:55:49+00:00,2008-10-31 19:13:19+00:00,House,New York,New York 1,Democratic,,,True,True,58.4,general,720
Bennie_Thompson,2008,109,69,5611.0,20,30,2,2006-11-11 06:01:37+00:00,2008-10-30 01:16:20+00:00,House,Mississippi,Mississippi 2,Democratic,,,True,True,69.1,general,718
Carolyn_Maloney,2008,109,47,11137.0,12,17,0,2006-11-11 19:29:01+00:00,2008-10-31 14:33:36+00:00,House,New York,New York 14,Democratic,,,True,True,79.8,general,719
Shelley_Moore_Capito,2008,109,63,2420.0,26,28,0,2006-11-10 12:29:21+00:00,2008-11-04 00:45:43+00:00,House,West Virginia,West Virginia 2,Republican,,,True,True,57.1,general,724
Ciro_Rodriguez,2008,108,69,3355.0,24,31,0,2006-11-11 18:42:55+00:00,2008-10-18 01:33:57+00:00,House,Texas,Texas 23,Democratic,,,True,True,55.8,general,706
Jerry_McNerney,2008,108,61,3884.0,34,21,0,2006-11-08 09:30:47+00:00,2008-10-18 16:23:42+00:00,House,California,California 11,Democratic,,,True,True,55.3,general,710
John_Sarbanes,2008,107,51,5893.0,11,19,1,2006-11-08 12:37:57+00:00,2008-10-26 22:40:37+00:00,House,Maryland,Maryland 3,Democratic,,,True,True,69.7,general,718
Ric_Keller,2008,107,66,5808.0,12,42,2,2006-11-08 11:55:51+00:00,2008-10-29 00:48:29+00:00,House,Florida,Florida 8,Republican,,,True,False,48.0,general,720
Dave_Obey,2008,106,72,3742.0,20,32,0,2006-11-08 22:06:36+00:00,2008-10-30 16:06:12+00:00,House,Wisconsin,Wisconsin 7,Democratic,,,True,True,60.8,general,721
Elton_Gallegly,2008,106,67,1209.0,25,45,1,2006-11-09 23:12:03+00:00,2008-10-18 14:45:31+00:00,House,California,California 24,Republican,,,True,True,58.2,general,708
Artur_Davis,2008,105,77,3554.0,21,28,1,2006-11-14 07:16:39+00:00,2008-10-18 13:30:31+00:00,House,Alabama,Alabama 7,Democratic,D+17,-17.0,True,True,98.6,general,704
Bill_Young_(Florida_politician),2008,105,65,12740.0,32,18,1,2006-11-08 12:05:16+00:00,2008-10-24 22:31:54+00:00,House,Florida,Florida 10,Republican,,,True,True,60.7,general,716
Bob_Brady,2008,105,63,4120.0,18,35,1,2006-11-09 14:41:22+00:00,2008-10-18 13:38:59+00:00,House,Pennsylvania,Pennsylvania 1,Democratic,,,True,True,90.8,general,708
Jim_Oberstar,2008,105,63,5922.0,20,17,1,2006-11-08 07:08:28+00:00,2008-10-18 16:34:53+00:00,House,Minnesota,Minnesota 8,DFL,,,True,True,67.7,general,710
Joe_Donnelly,2008,105,70,10742.0,27,26,1,2006-11-08 03:10:09+00:00,2008-10-20 20:02:49+00:00,House,Indiana,Indiana 2,Democratic,,,True,True,67.1,general,712
Mary_Fallin,2008,105,60,8748.0,25,21,2,2006-11-09 00:20:34+00:00,2008-10-24 06:31:05+00:00,House,Oklahoma,Oklahoma 5,Republican,,,True,True,65.9,general,715
Zack_Space,2008,105,65,3123.0,23,22,1,2006-11-08 14:31:13+00:00,2008-10-30 19:42:00+00:00,House,Ohio,Ohio 18,Democratic,,,True,True,59.9,general,722
Bruce_Braley,2008,104,67,3091.0,16,31,0,2006-11-08 15:55:13+00:00,2008-10-22 23:23:47+00:00,House,Iowa,Iowa 1,Democratic,,,True,True,64.6,general,714
Howard_Berman,2008,104,67,23356.0,28,22,1,2006-11-09 01:26:30+00:00,2008-10-26 23:31:43+00:00,House,California,California 28,Democratic,,,True,True,99.9,general,717
Roscoe_Bartlett,2008,104,62,4673.0,26,17,0,2006-11-11 03:17:03+00:00,2008-11-01 00:46:11+00:00,House,Maryland,Maryland 6,Republican,,,True,True,57.8,general,720
Ann_Kirkpatrick,2008,103,44,5821.0,18,40,1,2007-04-25 20:17:57+00:00,2008-11-01 16:34:53+00:00,House,Arizona,Arizona 1,Democratic,R+2,2.0,False,True,55.9,general,555
Bobby_Rush,2008,103,65,4014.0,25,28,1,2006-11-10 03:52:55+00:00,2008-10-16 03:06:51+00:00,House,Illinois,Illinois 1,Democratic,,,True,True,85.9,general,705
Harry_Mitchell,2008,103,64,3111.0,15,21,0,2006-11-08 13:39:54+00:00,2008-10-18 15:42:24+00:00,House,Arizona,Arizona 5,Democratic,R+4,4.0,True,True,53.2,general,710
Spencer_Bachus,2008,103,60,8631.0,20,30,0,2006-11-09 16:28:29+00:00,2008-10-18 15:43:21+00:00,House,Alabama,Alabama 6,Republican,R+25,25.0,True,True,97.8,general,708
Walter_B._Jones_Jr.,2008,103,69,8721.0,31,22,0,2006-11-08 17:31:23+00:00,2008-10-18 13:30:29+00:00,House,North Carolina,North Carolina 3,Republican,,,True,True,65.9,general,709
David_Price_(American_politician),2008,102,63,13787.0,18,30,0,2006-11-09 15:13:11+00:00,2008-11-04 23:52:36+00:00,House,North Carolina,North Carolina 4,Democratic,,,True,True,63.3,general,726
Corrine_Brown,2008,101,73,8789.0,30,23,0,2006-11-09 03:54:27+00:00,2008-10-20 02:20:45+00:00,House,Florida,Florida 3,Democratic,,,True,True,,general,710
Pete_Sessions,2008,101,61,4146.0,20,29,0,2006-11-12 21:09:58+00:00,2008-11-04 20:27:18+00:00,House,Texas,Texas 32,Republican,,,True,True,57.2,general,722
Mel_Watt,2008,100,65,6704.0,17,25,1,2006-11-11 02:49:12+00:00,2008-10-18 16:38:14+00:00,House,North Carolina,North Carolina 12,Democratic,,,True,True,71.6,general,707
Brian_Baird,2008,99,65,4920.0,25,22,0,2006-11-08 06:34:05+00:00,2008-10-18 13:42:51+00:00,House,Washington,Washington 3,Democratic,,,True,True,64.0,general,710
Gary_Peters,2008,99,53,8155.0,22,42,1,2007-08-09 11:14:24+00:00,2008-10-30 02:54:52+00:00,House,Michigan,Michigan 9,Democratic,,,False,True,52.1,general,447
Jerry_Moran,2008,99,60,4873.0,19,36,2,2006-11-17 04:21:13+00:00,2008-10-18 16:25:37+00:00,House,Kansas,Kansas 1,Republican,,,True,True,81.8,general,701
Neil_Abercrombie,2008,99,70,1415.0,21,26,1,2006-11-08 13:38:00+00:00,2008-10-19 22:38:22+00:00,House,Hawaii,Hawaii 1,Democratic,,,True,True,77.1,general,711
Hal_Bidlack,2008,98,18,2127.0,46,14,0,2008-03-17 07:38:29+00:00,2008-10-22 18:17:26+00:00,House,Colorado,Colorado 5,Democratic,,,False,False,37.0,general,219
Candice_Miller,2008,97,64,3114.0,19,28,0,2006-11-12 21:04:47+00:00,2008-11-04 16:29:16+00:00,House,Michigan,Michigan 10,Republican,,,True,True,66.3,general,722
Charlie_Wilson_(Ohio_politician),2008,97,54,7180.0,22,18,1,2006-11-08 23:09:26+00:00,2008-10-18 13:53:53+00:00,House,Ohio,Ohio 6,Democratic,,,True,True,62.3,general,709
David_Schweikert,2008,97,22,5963.0,9,7,0,2008-03-07 21:40:31+00:00,2008-10-28 02:18:54+00:00,House,Arizona,Arizona 5,Republican,R+4,4.0,False,False,43.6,general,234
Jim_Matheson,2008,97,65,8873.0,20,23,0,2006-11-09 13:11:36+00:00,2008-10-25 01:11:36+00:00,House,Utah,Utah 2,Democratic,,,True,True,63.4,general,715
Ron_Klein,2008,97,64,3836.0,14,34,0,2006-11-08 03:19:00+00:00,2008-11-02 22:44:14+00:00,House,Florida,Florida 22,Democratic,,,True,True,54.7,general,725
Sam_Johnson,2008,97,69,2061.0,22,23,0,2006-11-12 20:20:35+00:00,2008-10-29 20:14:59+00:00,House,Texas,Texas 3,Republican,,,True,True,59.7,general,716
Scott_Garrett,2008,97,67,6995.0,28,25,0,2006-11-08 04:22:51+00:00,2008-10-18 13:46:39+00:00,House,New Jersey,New Jersey 5,Republican,,,True,True,55.9,general,710
Bill_Delahunt,2008,96,68,3251.0,14,30,0,2006-11-10 18:21:58+00:00,2008-10-26 21:02:37+00:00,House,Massachusetts,Massachusetts 10,Democratic,,,True,True,,general,716
Bob_Latta,2008,96,40,4258.0,11,7,1,2007-09-05 19:16:16+00:00,2008-10-28 23:39:41+00:00,House,Ohio,Ohio 5,Republican,,,True,True,64.1,general,419
Dick_Zimmer,2008,96,46,13097.0,23,22,1,2006-11-11 12:13:04+00:00,2008-11-04 02:45:43+00:00,Senate,New Jersey,,Republican,,,False,False,42.0,general,723
Lloyd_Doggett,2008,96,57,7788.0,30,18,0,2006-11-12 21:05:47+00:00,2008-11-04 13:10:40+00:00,House,Texas,Texas 25,Democratic,,,True,True,65.8,general,722
Louie_Gohmert,2008,96,64,3212.0,23,34,2,2006-11-22 04:48:24+00:00,2008-10-18 16:45:54+00:00,House,Texas,Texas 1,Republican,,,True,True,87.6,general,696
Albio_Sires,2008,95,47,3597.0,19,24,0,2006-11-09 06:52:59+00:00,2008-10-18 13:27:38+00:00,House,New Jersey,New Jersey 13,Democratic,,,True,True,75.4,general,709
John_Olver,2008,95,52,1830.0,20,15,0,2006-11-11 03:18:41+00:00,2008-10-26 21:01:35+00:00,House,Massachusetts,Massachusetts 1,Democratic,,,True,True,72.8,general,715
Keith_Fimian,2008,95,39,3763.0,11,25,1,2008-03-07 04:34:42+00:00,2008-10-29 17:30:24+00:00,House,Virginia,Virginia 11,Republican,,,False,False,43.0,general,236
Louise_Slaughter,2008,95,54,1320.0,18,30,1,2006-11-08 03:15:35+00:00,2008-10-18 16:45:47+00:00,House,New York,New York 28,Democratic,,,True,True,78.0,general,710
Charlie_Dent,2008,94,63,265.0,14,33,1,2006-11-09 18:09:08+00:00,2008-10-18 13:52:09+00:00,House,Pennsylvania,Pennsylvania 15,Republican,,,True,True,58.6,general,708
Tom_Cole,2008,94,62,4279.0,18,43,1,2006-11-08 01:20:26+00:00,2008-10-18 14:47:08+00:00,House,Oklahoma,Oklahoma 4,Republican,,,True,True,66.0,general,710
Vern_Ehlers,2008,94,51,2311.0,19,15,0,2006-11-09 16:13:48+00:00,2008-10-18 13:32:38+00:00,House,Michigan,Michigan 3,Republican,,,True,True,61.1,general,708
Adam_Schiff,2008,93,64,3906.0,14,24,0,2006-11-08 03:56:00+00:00,2008-11-03 20:32:00+00:00,House,California,California 29,Democratic,,,True,True,69.0,general,726
Brad_Miller_(politician),2008,93,62,6125.0,16,34,1,2006-11-08 17:54:49+00:00,2008-10-22 20:48:17+00:00,House,North Carolina,North Carolina 13,Democratic,,,True,True,65.9,general,714
Jeff_Miller_(Florida_politician),2008,93,53,1617.0,22,35,0,2006-11-08 05:24:01+00:00,2008-10-19 22:40:09+00:00,House,Florida,Florida 1,Republican,,,True,True,70.2,general,711
